year,site_id,density,latitude,longitude
2009,a-p-05,28.37283951,34.012783,-119.363133
2009,a-p-06,52.36607143,34.009883,-119.388333
2009,a-p-06,20.1724359,34.009883,-119.388333
2009,a-p-06,84.39880952,34.009883,-119.388333
2009,a-p-07,11.69074074,34.016983,-119.432917
2009,a-p-07,20.65384615,34.016983,-119.432917
2009,a-p-07,21.54807692,34.016983,-119.432917
2009,a-p-14,6.057657658,34.4412874,-120.4167926
2009,a-p-14,1.777083333,34.4412874,-120.4167926
2009,a-p-18,15.475,34.40295,-119.8645167
2009,a-p-18,13.04444444,34.40295,-119.8645167
2009,a-p-19,1.476666667,34.48696,-120.5005234
2009,a-p-19,5.669270833,34.48696,-120.5005234
2009,a-p-22,15.48653846,34.42185,-119.9515
2009,a-p-22,18.11410256,34.42185,-119.9515
2009,a-p-22,19.48974359,34.42185,-119.9515
2009,a-p-24,2.276666667,34.7295008,-120.6317048
2009,a-p-24,1.962345679,34.7295008,-120.6317048
2009,a-p-32,24.01984127,34.054283,-119.566867
2009,a-p-32,11.80765766,34.054283,-119.566867
2009,a-p-33,8.651282051,34.044933,-119.6014
2009,a-p-33,13.30641026,34.044933,-119.6014
2009,a-p-34,6.552564103,34.051483,-119.909667
2009,a-p-34,6.429047619,34.051483,-119.909667
2009,a-p-35,22.61711712,33.946467,-119.823183
2009,a-p-35,7.858823529,33.946467,-119.823183
2009,a-p-36,7.666666667,34.056583,-119.821167
2009,a-p-36,6.753205128,34.056583,-119.821167
2009,a-p-36,10.89814815,34.056583,-119.821167
2009,a-p-37,23.7875,34.0434,-119.535733
2009,a-p-37,26.12886179,34.0434,-119.535733
2009,a-p-38,39.75654762,34.072867,-119.870983
2009,a-p-38,43.03478261,34.072867,-119.870983
2009,a-p-38,31.93511905,34.072867,-119.870983
2009,a-p-39,21.54848485,34.03065,-119.69665
2009,a-p-39,20.19861111,34.03065,-119.69665
2009,a-p-39,22.20208333,34.03065,-119.69665
2009,a-p-40,12.83412698,34.050983,-119.575883
2009,a-p-40,14.74365079,34.050983,-119.575883
2009,a-p-41,51.25634921,34.038367,-119.5253
2009,a-p-41,24.99230769,34.038367,-119.5253
2009,a-p-42,52.87063492,34.048467,-119.546367
2009,a-p-42,13.81025641,34.048467,-119.546367
2009,a-p-43,11.20151515,34.047983,-119.5514
2009,a-p-44,5.202173913,33.983617,-119.6384
2009,a-p-44,2.972222222,33.983617,-119.6384
2009,a-p-44,34.49615385,33.983617,-119.6384
2009,a-p-45,6.804504505,33.988533,-119.546983
2009,a-p-45,4.589215686,33.988533,-119.546983
2009,a-p-47,1.994791667,34.015867,-120.3305
2009,a-p-47,4.246551724,34.015867,-120.3305
2009,a-p-48,2.810897436,34.051717,-120.346183
2009,a-p-48,5.109139785,34.051717,-120.346183
2009,a-p-50,6.4703125,34.052783,-120.337383
2009,a-p-50,5.252777778,34.052783,-120.337383
2009,a-p-52,3.64382716,34.025467,-120.4067
2009,a-p-52,2.351449275,34.025467,-120.4067
2009,a-p-56,14.0036036,33.900167,-120.136367
2009,a-p-56,15.1077381,33.900167,-120.136367
2009,a-p-57,11.14821429,33.931667,-120.197417
2009,a-p-57,4.086842105,33.931667,-120.197417
2009,a-p-59,10.24195402,33.90295,-120.099167
2009,a-p-59,16.41965812,33.90295,-120.099167
2009,a-p-60,15.48833333,33.897433,-120.100383
2009,a-p-60,10.16008772,33.897433,-120.100383
2009,a-p-64,23.08095238,33.891567,-120.1192
2009,a-p-64,43.34107143,33.891567,-120.1192
2009,a-p-65,4.779901961,33.90725,-120.153
2009,a-p-65,7.017592593,33.90725,-120.153
2009,a-p-66,2.288194444,34.7731,-120.65022
2009,a-p-68,1.346491228,NA,NA
2010,a-k-01,0.957575758,34.02236667,-120.3874667
2010,a-k-02,4.129166667,34.06438333,-120.3566
2010,a-k-03,1.853409091,33.90146667,-120.1029667
2010,a-k-04,2.952840909,33.89753333,-120.10075
2010,a-k-05,3.716098485,34.03261667,-120.107
2010,a-k-06,3.102272727,33.94966667,-119.8275833
2010,a-k-07,1.235227273,34.05635,-119.75515
2010,a-k-08,5.91155303,34.0345,-119.7033333
2010,a-k-09,11.22859848,34.04798333,-119.5514
2010,a-k-10,3.782007576,33.98983333,-119.5630667
2010,a-k-11,4.70719697,34.00775,-119.4343833
2010,a-k-12,2.122916667,34.01586667,-119.3717333
2010,a-k-13,2.030681818,34.01666667,-119.3616667
2010,a-k-14,6.545454545,33.46611667,-119.0277833
2010,a-k-15,38.4,33.48753333,-119.0275833
2010,a-k-16,12.26590909,33.46441667,-119.0391667
2010,a-k-21,2.193939394,34.0237,-120.3951667
2010,a-k-22,3.775189394,33.92303333,-120.1873667
2010,a-k-23,10.27518939,33.90855,-120.1555
2010,a-k-24,2.121780303,33.90036667,-120.1356333
2010,a-k-25,3.719128788,33.89233333,-120.1195
2010,a-k-26,5.138825758,34.04493333,-119.6014
2010,a-k-27,5.232575758,34.05223333,-119.5825333
2010,a-k-28,4.704545455,34.05428333,-119.56685
2010,a-k-29,6.255113636,34.04415,-119.54245
2010,a-k-30,23.29128788,34.03836667,-119.5253
2010,a-k-31,11.47632576,34.01641667,-119.4320167
2010,a-k-32,37.51155303,34.0045,-119.3857833
2010,a-k-33,11.19886364,34.0126,-119.3891833
2010,a-k-34,17.02594697,34.0141,-119.3590167
2010,a-k-35,14.94393939,33.48003333,-119.0621167
2010,a-k-36,8.520265152,33.47306667,-119.02685
2010,a-k-37,3.191287879,33.46293333,-119.0312667
2010,a-l-01,0.0125,34.400275,-119.7445917
2010,a-l-02,6.105,34.47181667,-120.1426167
2010,a-l-03,10.06333333,34.46782143,-120.1192428
2010,a-l-04,2.428333333,34.45849992,-120.3334874
2010,a-l-05,22.9425,34.39167778,-119.54175
2010,a-l-06,4.5925,34.41371667,-119.8221
2010,a-l-07,99.73,34.40469558,-119.8644769
2010,a-l-08,16.245,34.39410555,-119.7296222
2010,a-l-09,17.60125,34.42210741,-119.9517074
2010,a-l-10,6.44,34.0588,-119.7575
2010,a-l-11,17.11,34.0445,-119.7155
2010,a-p-04,2.070833333,34.017667,-119.363683
2010,a-p-04,3.5375,34.017667,-119.363683
2010,a-p-04,6.058333333,34.017667,-119.363683
2010,a-p-05,39.49583333,34.012783,-119.363133
2010,a-p-05,16.92202381,34.012783,-119.363133
2010,a-p-05,47.10679012,34.012783,-119.363133
2010,a-p-06,18.0452381,34.009883,-119.388333
2010,a-p-06,15.24880952,34.009883,-119.388333
2010,a-p-06,61.58154762,34.009883,-119.388333
2010,a-p-07,13.875,34.016983,-119.432917
2010,a-p-07,15.9375,34.016983,-119.432917
2010,a-p-07,9.0375,34.016983,-119.432917
2010,a-p-09,11.73585859,34.46628333,-120.1169667
2010,a-p-09,7.71300813,34.46628333,-120.1169667
2010,a-p-10,50.05648148,34.45543333,-120.33205
2010,a-p-14,0.852777778,34.4412874,-120.4167926
2010,a-p-14,0.472222222,34.4412874,-120.4167926
2010,a-p-15,5.962745098,34.04301667,-118.9522167
2010,a-p-16,4.3375,34.03328333,-118.8701667
2010,a-p-17,14.01111111,34.38945,-119.5447667
2010,a-p-17,8.586111111,34.38945,-119.5447667
2010,a-p-18,17.48333333,34.40295,-119.8645167
2010,a-p-18,8.7,34.40295,-119.8645167
2010,a-p-19,1.138888889,34.48696,-120.5005234
2010,a-p-19,0.783333333,34.48696,-120.5005234
2010,a-p-20,4.069298246,34.03761667,-118.9219833
2010,a-p-21,3.6,34.00491667,-118.7891167
2010,a-p-22,34.09642857,34.42185,-119.9515
2010,a-p-22,36.33125,34.42185,-119.9515
2010,a-p-22,222.5125,34.42185,-119.9515
2010,a-p-23,10.39949495,33.99853333,-118.8056333
2010,a-p-32,22.44722222,34.054283,-119.566867
2010,a-p-32,14.32222222,34.054283,-119.566867
2010,a-p-33,16.84166667,34.044933,-119.6014
2010,a-p-33,22.57222222,34.044933,-119.6014
2010,a-p-34,4.725416667,34.051483,-119.909667
2010,a-p-34,13.83148148,34.051483,-119.909667
2010,a-p-35,22.93709677,33.946467,-119.823183
2010,a-p-35,8.012601626,33.946467,-119.823183
2010,a-p-36,6.829761905,34.056583,-119.821167
2010,a-p-36,4.707575758,34.056583,-119.821167
2010,a-p-36,14.53928571,34.056583,-119.821167
2010,a-p-38,27.7875,34.072867,-119.870983
2010,a-p-38,6.641666667,34.072867,-119.870983
2010,a-p-38,14.7375,34.072867,-119.870983
2010,a-p-39,28.6474359,34.03065,-119.69665
2010,a-p-39,22.97564103,34.03065,-119.69665
2010,a-p-39,26.08271605,34.03065,-119.69665
2010,a-p-42,34.17113821,34.048467,-119.546367
2010,a-p-42,15.68333333,34.048467,-119.546367
2010,a-p-44,10.56319444,33.983617,-119.6384
2010,a-p-44,9.452898551,33.983617,-119.6384
2010,a-p-44,30.67777778,33.983617,-119.6384
2010,a-p-45,6.305555556,33.988533,-119.546983
2010,a-p-45,1.275,33.988533,-119.546983
2010,a-p-47,1.855555556,34.015867,-120.3305
2010,a-p-47,5.961382114,34.015867,-120.3305
2010,a-p-48,7.304954955,34.051717,-120.346183
2010,a-p-48,19.48739837,34.051717,-120.346183
2010,a-p-50,30.57738095,34.052783,-120.337383
2010,a-p-50,12.28666667,34.052783,-120.337383
2010,a-p-52,3.284649123,34.025467,-120.4067
2010,a-p-52,3.01,34.025467,-120.4067
2010,a-p-57,1.6,33.931667,-120.197417
2010,a-p-57,2.441666667,33.931667,-120.197417
2010,a-p-60,2.738888889,33.897433,-120.100383
2010,a-p-60,44.27318841,33.897433,-120.100383
2010,a-p-64,56.99880952,33.891567,-120.1192
2010,a-p-64,104.8495935,33.891567,-120.1192
2011,a-k-01,1.573484848,34.02236667,-120.3874667
2011,a-k-02,6.437310606,34.06438333,-120.3566
2011,a-k-03,0.843939394,33.90146667,-120.1029667
2011,a-k-04,3.112310606,33.89753333,-120.10075
2011,a-k-05,4.049431818,34.03261667,-120.107
2011,a-k-06,13.3342803,33.94966667,-119.8275833
2011,a-k-07,3.225378788,34.05635,-119.75515
2011,a-k-08,8.001893939,34.0345,-119.7033333
2011,a-k-09,19.4405303,34.04798333,-119.5514
2011,a-k-10,10.91174242,33.98983333,-119.5630667
2011,a-k-11,5.069128788,34.00775,-119.4343833
2011,a-k-12,2.283143939,34.01586667,-119.3717333
2011,a-k-13,3.543939394,34.01666667,-119.3616667
2011,a-k-14,14.91041667,33.46611667,-119.0277833
2011,a-k-15,40.21458333,33.48753333,-119.0275833
2011,a-k-16,25.42291667,33.46441667,-119.0391667
2011,a-k-21,2.028409091,34.0237,-120.3951667
2011,a-k-22,5.432575758,33.92303333,-120.1873667
2011,a-k-23,7.439772727,33.90855,-120.1555
2011,a-k-24,2.23125,33.90036667,-120.1356333
2011,a-k-25,4.273106061,33.89233333,-120.1195
2011,a-k-26,4.722537879,34.04493333,-119.6014
2011,a-k-27,13.30643939,34.05223333,-119.5825333
2011,a-k-28,5.774621212,34.05428333,-119.56685
2011,a-k-29,11.28257576,34.04415,-119.54245
2011,a-k-30,45.14848485,34.03836667,-119.5253
2011,a-k-31,21.56893939,34.01641667,-119.4320167
2011,a-k-32,36.76931818,34.0045,-119.3857833
2011,a-k-33,7.674242424,34.0126,-119.3891833
2011,a-k-34,24.98484848,34.0141,-119.3590167
2011,a-k-35,17.29356061,33.48003333,-119.0621167
2011,a-k-36,15.67007576,33.47306667,-119.02685
2011,a-k-37,5.136742424,33.46293333,-119.0312667
2011,a-l-01,0.11,34.400275,-119.7445917
2011,a-l-02,3.33,34.47181667,-120.1426167
2011,a-l-03,8.221666667,34.46782143,-120.1192428
2011,a-l-04,1.571666667,34.45849992,-120.3334874
2011,a-l-05,16.1725,34.39167778,-119.54175
2011,a-l-06,3.095,34.41371667,-119.8221
2011,a-l-07,67.453,34.40469558,-119.8644769
2011,a-l-08,7.605,34.39410555,-119.7296222
2011,a-l-09,8.244375,34.42210741,-119.9517074
2011,a-l-10,6.1675,34.0588,-119.7575
2011,a-l-11,23.095,34.0445,-119.7155
2011,a-p-04,1.7125,34.017667,-119.363683
2011,a-p-04,3.904166667,34.017667,-119.363683
2011,a-p-04,4.383333333,34.017667,-119.363683
2011,a-p-05,28.55833333,34.012783,-119.363133
2011,a-p-05,42.65416667,34.012783,-119.363133
2011,a-p-05,37.15416667,34.012783,-119.363133
2011,a-p-06,15.09583333,34.009883,-119.388333
2011,a-p-06,13.29166667,34.009883,-119.388333
2011,a-p-06,23.675,34.009883,-119.388333
2011,a-p-07,30.52916667,34.016983,-119.432917
2011,a-p-07,15.8375,34.016983,-119.432917
2011,a-p-07,15.14166667,34.016983,-119.432917
2011,a-p-09,4.091666667,34.46628333,-120.1169667
2011,a-p-09,13.15555556,34.46628333,-120.1169667
2011,a-p-10,0.541666667,34.45543333,-120.33205
2011,a-p-14,0.469444444,34.4412874,-120.4167926
2011,a-p-14,0.4,34.4412874,-120.4167926
2011,a-p-15,19.85277778,34.04301667,-118.9522167
2011,a-p-16,7,34.03328333,-118.8701667
2011,a-p-17,21.10277778,34.38945,-119.5447667
2011,a-p-17,5.908333333,34.38945,-119.5447667
2011,a-p-18,25.86944444,34.40295,-119.8645167
2011,a-p-18,10.16111111,34.40295,-119.8645167
2011,a-p-19,0.658333333,34.48696,-120.5005234
2011,a-p-19,0.752777778,34.48696,-120.5005234
2011,a-p-20,4.952777778,34.03761667,-118.9219833
2011,a-p-21,1.480555556,34.00491667,-118.7891167
2011,a-p-22,12.65416667,34.42185,-119.9515
2011,a-p-22,7.5375,34.42185,-119.9515
2011,a-p-22,10.5125,34.42185,-119.9515
2011,a-p-23,18.80555556,33.99853333,-118.8056333
2011,a-p-32,13.65833333,34.054283,-119.566867
2011,a-p-32,17.2,34.054283,-119.566867
2011,a-p-33,28.25555556,34.044933,-119.6014
2011,a-p-33,32.34166667,34.044933,-119.6014
2011,a-p-34,13.38055556,34.051483,-119.909667
2011,a-p-34,26.88611111,34.051483,-119.909667
2011,a-p-35,20.26944444,33.946467,-119.823183
2011,a-p-35,19.85,33.946467,-119.823183
2011,a-p-36,7.670833333,34.056583,-119.821167
2011,a-p-36,14.275,34.056583,-119.821167
2011,a-p-36,14.4375,34.056583,-119.821167
2011,a-p-38,22.27083333,34.072867,-119.870983
2011,a-p-38,12.55416667,34.072867,-119.870983
2011,a-p-38,16.03333333,34.072867,-119.870983
2011,a-p-39,4.870833333,34.03065,-119.69665
2011,a-p-39,18.56666667,34.03065,-119.69665
2011,a-p-39,9.716666667,34.03065,-119.69665
2011,a-p-42,17.93333333,34.048467,-119.546367
2011,a-p-42,20.87777778,34.048467,-119.546367
2011,a-p-44,10.475,33.983617,-119.6384
2011,a-p-44,6.433333333,33.983617,-119.6384
2011,a-p-44,14.72916667,33.983617,-119.6384
2011,a-p-45,9.313888889,33.988533,-119.546983
2011,a-p-45,2.336111111,33.988533,-119.546983
2011,a-p-47,0.583333333,34.015867,-120.3305
2011,a-p-47,1.644444444,34.015867,-120.3305
2011,a-p-48,5.191666667,34.051717,-120.346183
2011,a-p-48,5.916666667,34.051717,-120.346183
2011,a-p-50,15.73888889,34.052783,-120.337383
2011,a-p-50,14.27777778,34.052783,-120.337383
2011,a-p-52,5.577777778,34.025467,-120.4067
2011,a-p-52,3.475,34.025467,-120.4067
2011,a-p-57,2.936111111,33.931667,-120.197417
2011,a-p-57,2.391666667,33.931667,-120.197417
2011,a-p-60,4.636111111,33.897433,-120.100383
2011,a-p-60,4.491666667,33.897433,-120.100383
2011,a-p-64,5.186111111,33.891567,-120.1192
2011,a-p-64,15.44166667,33.891567,-120.1192
2012,a-k-01,1.617613636,34.02236667,-120.3874667
2012,a-k-02,6.109848485,34.06438333,-120.3566
2012,a-k-03,1.205113636,33.90146667,-120.1029667
2012,a-k-04,2.317045455,33.89753333,-120.10075
2012,a-k-05,4.577840909,34.03261667,-120.107
2012,a-k-06,9.851893939,33.94966667,-119.8275833
2012,a-k-07,2.679924242,34.05635,-119.75515
2012,a-k-08,10.78295455,34.0345,-119.7033333
2012,a-k-09,24.56325758,34.04798333,-119.5514
2012,a-k-10,2.221401515,33.98983333,-119.5630667
2012,a-k-11,4.366477273,34.00775,-119.4343833
2012,a-k-12,2.179545455,34.01586667,-119.3717333
2012,a-k-13,1.384090909,34.01666667,-119.3616667
2012,a-k-14,8.189204545,33.46611667,-119.0277833
2012,a-k-15,27.48787879,33.48753333,-119.0275833
2012,a-k-16,18.81496212,33.46441667,-119.0391667
2012,a-k-21,2.266856061,34.0237,-120.3951667
2012,a-k-22,3.097159091,33.92303333,-120.1873667
2012,a-k-23,4.288825758,33.90855,-120.1555
2012,a-k-24,3.077651515,33.90036667,-120.1356333
2012,a-k-25,3.304924242,33.89233333,-120.1195
2012,a-k-26,8.328977273,34.04493333,-119.6014
2012,a-k-27,7.870643939,34.05223333,-119.5825333
2012,a-k-28,8.95094697,34.05428333,-119.56685
2012,a-k-29,15.15719697,34.04415,-119.54245
2012,a-k-30,34.68162879,34.03836667,-119.5253
2012,a-k-31,25.87291667,34.01641667,-119.4320167
2012,a-k-32,19.83617424,34.0045,-119.3857833
2012,a-k-33,1.96969697,34.0126,-119.3891833
2012,a-k-34,25.85454545,34.0141,-119.3590167
2012,a-k-35,8.510606061,33.48003333,-119.0621167
2012,a-k-36,10.02481061,33.47306667,-119.02685
2012,a-k-37,4.171212121,33.46293333,-119.0312667
2012,a-l-01,0.16,34.400275,-119.7445917
2012,a-l-02,2.5175,34.47181667,-120.1426167
2012,a-l-03,5.2025,34.46782143,-120.1192428
2012,a-l-04,0.243333333,34.45849992,-120.3334874
2012,a-l-05,17.181875,34.39167778,-119.54175
2012,a-l-06,1.7425,34.41371667,-119.8221
2012,a-l-07,32.86142857,34.40469558,-119.8644769
2012,a-l-08,10.7275,34.39410555,-119.7296222
2012,a-l-09,9.4575,34.42210741,-119.9517074
2012,a-l-10,22.7875,34.0588,-119.7575
2012,a-l-11,20.1,34.0445,-119.7155
2012,a-p-04,2.016666667,34.017667,-119.363683
2012,a-p-04,5.304166667,34.017667,-119.363683
2012,a-p-04,4.270833333,34.017667,-119.363683
2012,a-p-05,16.99166667,34.012783,-119.363133
2012,a-p-05,19.04166667,34.012783,-119.363133
2012,a-p-05,22.71666667,34.012783,-119.363133
2012,a-p-06,18.16666667,34.009883,-119.388333
2012,a-p-06,8.116666667,34.009883,-119.388333
2012,a-p-06,20.05416667,34.009883,-119.388333
2012,a-p-07,18.06666667,34.016983,-119.432917
2012,a-p-07,19.0125,34.016983,-119.432917
2012,a-p-07,14.69166667,34.016983,-119.432917
2012,a-p-09,2.8,34.46628333,-120.1169667
2012,a-p-09,7.172222222,34.46628333,-120.1169667
2012,a-p-10,0.572222222,34.45543333,-120.33205
2012,a-p-14,0.305555556,34.4412874,-120.4167926
2012,a-p-14,0.391666667,34.4412874,-120.4167926
2012,a-p-15,15.68611111,34.04301667,-118.9522167
2012,a-p-16,9.4,34.03328333,-118.8701667
2012,a-p-17,11.11666667,34.38945,-119.5447667
2012,a-p-17,5.894444444,34.38945,-119.5447667
2012,a-p-18,5.6,34.40295,-119.8645167
2012,a-p-18,9.519444444,34.40295,-119.8645167
2012,a-p-19,0.627777778,34.48696,-120.5005234
2012,a-p-19,1.019444444,34.48696,-120.5005234
2012,a-p-20,6.155555556,34.03761667,-118.9219833
2012,a-p-21,4.438888889,34.00491667,-118.7891167
2012,a-p-22,8.995833333,34.42185,-119.9515
2012,a-p-22,7.025,34.42185,-119.9515
2012,a-p-22,8.954166667,34.42185,-119.9515
2012,a-p-23,17.21111111,33.99853333,-118.8056333
2012,a-p-32,13.39166667,34.054283,-119.566867
2012,a-p-32,15.51111111,34.054283,-119.566867
2012,a-p-33,15.46111111,34.044933,-119.6014
2012,a-p-33,11.81388889,34.044933,-119.6014
2012,a-p-34,12.30277778,34.051483,-119.909667
2012,a-p-34,21.53611111,34.051483,-119.909667
2012,a-p-35,10.06388889,33.946467,-119.823183
2012,a-p-35,16.98611111,33.946467,-119.823183
2012,a-p-36,4.0875,34.056583,-119.821167
2012,a-p-36,20.7125,34.056583,-119.821167
2012,a-p-36,11.525,34.056583,-119.821167
2012,a-p-38,29.57083333,34.072867,-119.870983
2012,a-p-38,20.28333333,34.072867,-119.870983
2012,a-p-38,15.95,34.072867,-119.870983
2012,a-p-39,17.05416667,34.03065,-119.69665
2012,a-p-39,18.38333333,34.03065,-119.69665
2012,a-p-39,14.9125,34.03065,-119.69665
2012,a-p-42,25.20833333,34.048467,-119.546367
2012,a-p-42,25.91666667,34.048467,-119.546367
2012,a-p-44,4.2875,33.983617,-119.6384
2012,a-p-44,7.091666667,33.983617,-119.6384
2012,a-p-44,8.008333333,33.983617,-119.6384
2012,a-p-45,8.205555556,33.988533,-119.546983
2012,a-p-45,3.530555556,33.988533,-119.546983
2012,a-p-47,1.483333333,34.015867,-120.3305
2012,a-p-47,1.294444444,34.015867,-120.3305
2012,a-p-48,2.438888889,34.051717,-120.346183
2012,a-p-48,7.808333333,34.051717,-120.346183
2012,a-p-50,13.48611111,34.052783,-120.337383
2012,a-p-50,14.54166667,34.052783,-120.337383
2012,a-p-52,4.025,34.025467,-120.4067
2012,a-p-52,2.75,34.025467,-120.4067
2012,a-p-57,2.041666667,33.931667,-120.197417
2012,a-p-57,1.455555556,33.931667,-120.197417
2012,a-p-60,4.277777778,33.897433,-120.100383
2012,a-p-60,3.147222222,33.897433,-120.100383
2012,a-p-64,2.422222222,33.891567,-120.1192
2012,a-p-64,2.733333333,33.891567,-120.1192
2013,a-k-01,1.644507576,34.02236667,-120.3874667
2013,a-k-02,7.315530303,34.06438333,-120.3566
2013,a-k-03,0.83655303,33.90146667,-120.1029667
2013,a-k-04,3.482954545,33.89753333,-120.10075
2013,a-k-05,4.280681818,34.03261667,-120.107
2013,a-k-06,7.086742424,33.94966667,-119.8275833
2013,a-k-07,1.646590909,34.05635,-119.75515
2013,a-k-08,10.69545455,34.0345,-119.7033333
2013,a-k-09,21.24621212,34.04798333,-119.5514
2013,a-k-10,3.440530303,33.98983333,-119.5630667
2013,a-k-11,2.312310606,34.00775,-119.4343833
2013,a-k-12,1.94905303,34.01586667,-119.3717333
2013,a-k-13,1.621022727,34.01666667,-119.3616667
2013,a-k-14,3.397348485,33.46611667,-119.0277833
2013,a-k-15,28.31647727,33.48753333,-119.0275833
2013,a-k-16,14.40568182,33.46441667,-119.0391667
2013,a-k-21,2.44905303,34.0237,-120.3951667
2013,a-k-22,4.52594697,33.92303333,-120.1873667
2013,a-k-23,5.134659091,33.90855,-120.1555
2013,a-k-24,3.013825758,33.90036667,-120.1356333
2013,a-k-25,1.735795455,33.89233333,-120.1195
2013,a-k-26,7.062689394,34.04493333,-119.6014
2013,a-k-27,8.82594697,34.05223333,-119.5825333
2013,a-k-28,6.691666667,34.05428333,-119.56685
2013,a-k-29,13.05719697,34.04415,-119.54245
2013,a-k-30,31.19981061,34.03836667,-119.5253
2013,a-k-31,18.48219697,34.01641667,-119.4320167
2013,a-k-32,22.01306818,34.0045,-119.3857833
2013,a-k-33,0.714583333,34.0126,-119.3891833
2013,a-k-34,28.67234848,34.0141,-119.3590167
2013,a-k-35,13.29659091,33.48003333,-119.0621167
2013,a-k-36,1.753030303,33.47306667,-119.02685
2013,a-k-37,2.914962121,33.46293333,-119.0312667
2013,a-l-01,0.2125,34.400275,-119.7445917
2013,a-l-02,0.1675,34.47181667,-120.1426167
2013,a-l-03,3.136666667,34.46782143,-120.1192428
2013,a-l-04,0.37,34.45849992,-120.3334874
2013,a-l-05,21.728125,34.39167778,-119.54175
2013,a-l-06,2.1575,34.41371667,-119.8221
2013,a-l-07,86.45928571,34.40469558,-119.8644769
2013,a-l-08,15.3075,34.39410555,-119.7296222
2013,a-l-09,6.91625,34.42210741,-119.9517074
2013,a-l-10,65.51,34.0588,-119.7575
2013,a-l-11,12.82,34.0445,-119.7155
2013,a-p-04,0.9875,34.017667,-119.363683
2013,a-p-04,2.3375,34.017667,-119.363683
2013,a-p-04,3.1125,34.017667,-119.363683
2013,a-p-06,3.3875,34.009883,-119.388333
2013,a-p-06,6.595833333,34.009883,-119.388333
2013,a-p-06,4.341666667,34.009883,-119.388333
2013,a-p-09,7.022222222,34.46628333,-120.1169667
2013,a-p-09,5.705555556,34.46628333,-120.1169667
2013,a-p-10,0.727777778,34.45543333,-120.33205
2013,a-p-15,20.40833333,34.04301667,-118.9522167
2013,a-p-16,8.95,34.03328333,-118.8701667
2013,a-p-17,9.788888889,34.38945,-119.5447667
2013,a-p-17,3.986111111,34.38945,-119.5447667
2013,a-p-18,19.28333333,34.40295,-119.8645167
2013,a-p-18,20.7,34.40295,-119.8645167
2013,a-p-20,6.125,34.03761667,-118.9219833
2013,a-p-21,2.838888889,34.00491667,-118.7891167
2013,a-p-22,15.3375,34.42185,-119.9515
2013,a-p-22,3.920833333,34.42185,-119.9515
2013,a-p-22,4.204166667,34.42185,-119.9515
2013,a-p-23,14.41944444,33.99853333,-118.8056333
2013,a-p-32,21.29166667,34.054283,-119.566867
2013,a-p-32,16.62222222,34.054283,-119.566867
2013,a-p-33,25.325,34.044933,-119.6014
2013,a-p-33,30.05,34.044933,-119.6014
2013,a-p-37,26.03888889,34.0434,-119.535733
2013,a-p-37,33.4,34.0434,-119.535733
2013,a-p-40,31.21944444,34.050983,-119.575883
2013,a-p-40,31.10833333,34.050983,-119.575883
2013,a-p-41,47.57222222,34.038367,-119.5253
2013,a-p-41,24.33333333,34.038367,-119.5253
2013,a-p-42,23.77777778,34.048467,-119.546367
2013,a-p-42,26.72222222,34.048467,-119.546367
2013,a-p-43,49.14166667,34.047983,-119.5514
2013,a-p-57,2.4375,33.931667,-120.197417
2013,a-p-64,19.08333333,33.891567,-120.1192
2014,a-k-01,2.049242424,34.02236667,-120.3874667
2014,a-k-02,11.40492424,34.06438333,-120.3566
2014,a-k-03,7.813825758,33.90146667,-120.1029667
2014,a-k-04,3.406628788,33.89753333,-120.10075
2014,a-k-05,5.625189394,34.03261667,-120.107
2014,a-k-06,6.066098485,33.94966667,-119.8275833
2014,a-k-07,2.896969697,34.05635,-119.75515
2014,a-k-08,6.171212121,34.0345,-119.7033333
2014,a-k-09,8.473674242,34.04798333,-119.5514
2014,a-k-10,12.12897727,33.98983333,-119.5630667
2014,a-k-11,1.677272727,34.00775,-119.4343833
2014,a-k-12,1.663257576,34.01586667,-119.3717333
2014,a-k-13,1.746969697,34.01666667,-119.3616667
2014,a-k-14,4.002083333,33.46611667,-119.0277833
2014,a-k-15,62.87518939,33.48753333,-119.0275833
2014,a-k-16,12.88712121,33.46441667,-119.0391667
2014,a-k-21,2.353409091,34.0237,-120.3951667
2014,a-k-22,5.805681818,33.92303333,-120.1873667
2014,a-k-23,5.979734848,33.90855,-120.1555
2014,a-k-24,3.415909091,33.90036667,-120.1356333
2014,a-k-25,5.139583333,33.89233333,-120.1195
2014,a-k-26,6.711363636,34.04493333,-119.6014
2014,a-k-27,5.148106061,34.05223333,-119.5825333
2014,a-k-28,4.646590909,34.05428333,-119.56685
2014,a-k-29,11.81098485,34.04415,-119.54245
2014,a-k-30,27.41818182,34.03836667,-119.5253
2014,a-k-31,15.54393939,34.01641667,-119.4320167
2014,a-k-32,18.92462121,34.0045,-119.3857833
2014,a-k-33,0.666098485,34.0126,-119.3891833
2014,a-k-34,21.30587121,34.0141,-119.3590167
2014,a-k-35,6.770075758,33.48003333,-119.0621167
2014,a-k-36,2.341098485,33.47306667,-119.02685
2014,a-k-37,3.153030303,33.46293333,-119.0312667
2014,a-l-01,0.1125,34.400275,-119.7445917
2014,a-l-02,0.375,34.47181667,-120.1426167
2014,a-l-03,5.668333333,34.46782143,-120.1192428
2014,a-l-04,0.856666667,34.45849992,-120.3334874
2014,a-l-05,18.71375,34.39167778,-119.54175
